MEM 298.730469 1684509316.1239
MEM 298.730469 1684509316.2240
MEM 298.730469 1684509316.3241
MEM 298.855469 1684509316.4242
MEM 298.855469 1684509316.5243
MEM 298.855469 1684509316.6245
MEM 298.855469 1684509316.7246
MEM 300.906250 1684509316.8247
MEM 300.906250 1684509316.9249
MEM 300.906250 1684509317.0251
MEM 300.906250 1684509317.1252
MEM 300.906250 1684509317.2253
MEM 300.906250 1684509317.3254
MEM 300.906250 1684509317.4256
MEM 300.906250 1684509317.5257
MEM 300.906250 1684509317.6258
MEM 300.906250 1684509317.7259
MEM 300.906250 1684509317.8261
MEM 302.968750 1684509317.9266
MEM 302.968750 1684509318.0268
MEM 286.730469 1684509318.1269
MEM 286.730469 1684509318.2270
MEM 286.730469 1684509318.3271
MEM 286.730469 1684509318.4273
MEM 286.730469 1684509318.5274
MEM 286.730469 1684509318.6277
MEM 286.730469 1684509318.7279
MEM 286.730469 1684509318.8280
MEM 286.730469 1684509318.9282
MEM 286.730469 1684509319.0284
MEM 286.730469 1684509319.1286
MEM 286.730469 1684509319.2288
MEM 286.730469 1684509319.3289
MEM 286.730469 1684509319.4291
MEM 286.730469 1684509319.5293
MEM 286.730469 1684509319.6294
MEM 286.730469 1684509319.7295
MEM 286.730469 1684509319.8296
MEM 286.730469 1684509319.9297
MEM 286.730469 1684509320.0298
MEM 286.730469 1684509320.1300
MEM 286.730469 1684509320.2301
MEM 286.730469 1684509320.3302
MEM 286.730469 1684509320.4304
MEM 286.730469 1684509320.5305
MEM 286.730469 1684509320.6306
MEM 286.730469 1684509320.7307
MEM 286.730469 1684509320.8309
MEM 286.730469 1684509320.9310
MEM 286.730469 1684509321.0311
MEM 286.730469 1684509321.1312
MEM 288.902344 1684509321.2314
MEM 289.152344 1684509321.3315
MEM 291.375000 1684509321.4317
MEM 291.500000 1684509321.5318
MEM 291.625000 1684509321.6319
MEM 291.750000 1684509321.7320
MEM 291.875000 1684509321.8322
MEM 292.000000 1684509321.9323
MEM 292.125000 1684509322.0324
MEM 292.250000 1684509322.1326
MEM 292.375000 1684509322.2327
MEM 292.500000 1684509322.3328
MEM 292.625000 1684509322.4329
MEM 292.750000 1684509322.5331
MEM 292.875000 1684509322.6332
MEM 292.875000 1684509322.7333
MEM 293.000000 1684509322.8334
MEM 295.171875 1684509322.9336
MEM 295.171875 1684509323.0337
MEM 295.296875 1684509323.1338
MEM 295.421875 1684509323.2340
MEM 295.546875 1684509323.3341
MEM 295.546875 1684509323.4343
MEM 295.671875 1684509323.5344
MEM 295.671875 1684509323.6346
MEM 295.796875 1684509323.7347
MEM 295.921875 1684509323.8348
MEM 295.921875 1684509323.9350
MEM 295.921875 1684509324.0352
MEM 296.046875 1684509324.1353
MEM 296.171875 1684509324.2354
MEM 298.269531 1684509324.3356
MEM 298.269531 1684509324.4357
MEM 298.269531 1684509324.5359
MEM 298.394531 1684509324.6360
MEM 298.394531 1684509324.7361
MEM 298.394531 1684509324.8362
MEM 298.519531 1684509324.9364
MEM 298.644531 1684509325.0365
MEM 298.769531 1684509325.1366
MEM 298.769531 1684509325.2367
MEM 298.894531 1684509325.3369
MEM 299.019531 1684509325.4370
MEM 299.144531 1684509325.5371
MEM 299.144531 1684509325.6372
MEM 301.222656 1684509325.7374
MEM 301.222656 1684509325.8375
MEM 301.347656 1684509325.9377
MEM 301.472656 1684509326.0378
MEM 301.472656 1684509326.1379
MEM 301.597656 1684509326.2381
MEM 301.597656 1684509326.3382
MEM 301.597656 1684509326.4383
MEM 301.597656 1684509326.5384
MEM 301.722656 1684509326.6385
MEM 301.847656 1684509326.7387
MEM 301.847656 1684509326.8388
MEM 303.992188 1684509326.9389
MEM 303.992188 1684509327.0390
MEM 303.992188 1684509327.1392
MEM 304.117188 1684509327.2393
MEM 304.117188 1684509327.3394
MEM 304.117188 1684509327.4396
MEM 304.242188 1684509327.5397
MEM 304.242188 1684509327.6398
MEM 304.242188 1684509327.7399
MEM 304.242188 1684509327.8400
MEM 304.242188 1684509327.9402
MEM 304.242188 1684509328.0403
MEM 306.371094 1684509328.1404
MEM 306.496094 1684509328.2405
MEM 306.621094 1684509328.3407
MEM 306.746094 1684509328.4408
MEM 306.746094 1684509328.5409
MEM 306.871094 1684509328.6410
MEM 306.996094 1684509328.7411
MEM 306.996094 1684509328.8413
MEM 307.121094 1684509328.9414
MEM 307.121094 1684509329.0416
MEM 307.246094 1684509329.1417
MEM 307.246094 1684509329.2419
MEM 307.371094 1684509329.3420
MEM 307.371094 1684509329.4421
MEM 309.484375 1684509329.5422
MEM 309.484375 1684509329.6424
MEM 309.484375 1684509329.7425
MEM 309.609375 1684509329.8426
MEM 309.734375 1684509329.9427
MEM 309.734375 1684509330.0429
MEM 309.734375 1684509330.1430
MEM 309.859375 1684509330.2431
MEM 309.859375 1684509330.3433
MEM 309.984375 1684509330.4434
MEM 309.984375 1684509330.5435
MEM 309.984375 1684509330.6436
MEM 312.109375 1684509330.7437
MEM 312.109375 1684509330.8439
MEM 312.109375 1684509330.9440
MEM 312.109375 1684509331.0441
MEM 312.109375 1684509331.1442
MEM 312.109375 1684509331.2444
MEM 312.234375 1684509331.3446
MEM 312.359375 1684509331.4447
MEM 312.359375 1684509331.5448
MEM 312.484375 1684509331.6449
MEM 312.484375 1684509331.7451
MEM 312.484375 1684509331.8452
MEM 314.621094 1684509331.9453
MEM 314.621094 1684509332.0454
MEM 314.621094 1684509332.1456
MEM 314.746094 1684509332.2457
MEM 314.746094 1684509332.3458
MEM 314.746094 1684509332.4460
MEM 314.746094 1684509332.5461
MEM 314.746094 1684509332.6462
MEM 314.871094 1684509332.7463
MEM 314.871094 1684509332.8465
MEM 314.871094 1684509332.9466
MEM 314.996094 1684509333.0467
MEM 317.000000 1684509333.1469
MEM 317.000000 1684509333.2471
MEM 317.000000 1684509333.3472
MEM 317.000000 1684509333.4474
MEM 317.000000 1684509333.5476
MEM 317.000000 1684509333.6477
MEM 317.125000 1684509333.7478
MEM 317.125000 1684509333.8480
MEM 317.125000 1684509333.9482
MEM 317.125000 1684509334.0483
MEM 317.125000 1684509334.1484
MEM 319.160156 1684509334.2486
MEM 319.285156 1684509334.3487
MEM 319.285156 1684509334.4488
MEM 319.410156 1684509334.5490
MEM 319.535156 1684509334.6491
MEM 319.660156 1684509334.7492
MEM 319.660156 1684509334.8493
MEM 319.785156 1684509334.9494
MEM 319.785156 1684509335.0496
MEM 319.910156 1684509335.1497
MEM 320.035156 1684509335.2498
MEM 320.035156 1684509335.3500
MEM 320.160156 1684509335.4501
MEM 320.160156 1684509335.5502
MEM 322.226562 1684509335.6503
MEM 322.226562 1684509335.7505
MEM 322.351562 1684509335.8506
MEM 322.351562 1684509335.9507
MEM 322.476562 1684509336.0508
MEM 322.476562 1684509336.1509
MEM 322.601562 1684509336.2511
MEM 322.601562 1684509336.3512
MEM 322.726562 1684509336.4514
MEM 322.726562 1684509336.5515
MEM 322.726562 1684509336.6516
MEM 322.726562 1684509336.7518
MEM 324.871094 1684509336.8519
MEM 324.871094 1684509336.9520
MEM 324.871094 1684509337.0521
MEM 324.871094 1684509337.1523
MEM 324.871094 1684509337.2525
MEM 324.996094 1684509337.3527
MEM 324.996094 1684509337.4528
MEM 324.996094 1684509337.5529
MEM 325.121094 1684509337.6531
MEM 325.121094 1684509337.7533
MEM 325.246094 1684509337.8534
MEM 325.246094 1684509337.9536
MEM 327.378906 1684509338.0537
MEM 327.378906 1684509338.1538
MEM 327.378906 1684509338.2539
MEM 327.378906 1684509338.3540
MEM 327.503906 1684509338.4542
MEM 327.503906 1684509338.5543
MEM 327.503906 1684509338.6544
MEM 327.628906 1684509338.7546
MEM 327.628906 1684509338.8547
MEM 327.628906 1684509338.9549
MEM 327.628906 1684509339.0550
MEM 327.628906 1684509339.1551
MEM 329.757812 1684509339.2553
MEM 329.757812 1684509339.3554
MEM 329.757812 1684509339.4555
MEM 329.757812 1684509339.5556
MEM 329.757812 1684509339.6558
MEM 329.757812 1684509339.7559
MEM 329.882812 1684509339.8560
MEM 329.882812 1684509339.9561
MEM 329.882812 1684509340.0562
MEM 329.882812 1684509340.1564
MEM 329.882812 1684509340.2565
MEM 331.945312 1684509340.3567
MEM 331.945312 1684509340.4568
MEM 331.945312 1684509340.5570
MEM 332.070312 1684509340.6571
MEM 332.195312 1684509340.7572
MEM 332.195312 1684509340.8573
MEM 332.195312 1684509340.9575
MEM 332.320312 1684509341.0576
MEM 332.320312 1684509341.1578
MEM 332.320312 1684509341.2579
MEM 332.445312 1684509341.3580
MEM 332.445312 1684509341.4581
MEM 334.527344 1684509341.5582
MEM 334.527344 1684509341.6584
MEM 334.527344 1684509341.7585
MEM 334.527344 1684509341.8587
MEM 334.527344 1684509341.9589
MEM 334.652344 1684509342.0591
MEM 334.652344 1684509342.1592
MEM 334.652344 1684509342.2594
MEM 334.652344 1684509342.3595
MEM 334.777344 1684509342.4597
MEM 334.777344 1684509342.5599
MEM 336.812500 1684509342.6600
MEM 336.812500 1684509342.7601
MEM 336.812500 1684509342.8603
MEM 336.812500 1684509342.9605
MEM 336.812500 1684509343.0607
MEM 336.812500 1684509343.1609
MEM 336.937500 1684509343.2610
MEM 336.937500 1684509343.3611
MEM 336.937500 1684509343.4613
MEM 336.937500 1684509343.5614
MEM 337.062500 1684509343.6615
MEM 337.062500 1684509343.7617
MEM 339.085938 1684509343.8618
MEM 339.085938 1684509343.9620
MEM 339.085938 1684509344.0621
MEM 339.085938 1684509344.1622
MEM 339.085938 1684509344.2624
MEM 339.085938 1684509344.3625
MEM 339.085938 1684509344.4627
MEM 339.210938 1684509344.5628
MEM 339.210938 1684509344.6629
MEM 339.210938 1684509344.7630
MEM 339.210938 1684509344.8632
MEM 341.246094 1684509344.9633
MEM 341.246094 1684509345.0634
MEM 341.246094 1684509345.1635
MEM 341.246094 1684509345.2636
MEM 341.246094 1684509345.3637
MEM 341.246094 1684509345.4639
MEM 341.246094 1684509345.5640
MEM 341.246094 1684509345.6641
MEM 341.246094 1684509345.7642
MEM 341.246094 1684509345.8644
MEM 343.335938 1684509345.9645
MEM 343.335938 1684509346.0646
MEM 343.335938 1684509346.1647
MEM 341.800781 1684509346.2649
MEM 341.800781 1684509346.3650
MEM 341.800781 1684509346.4651
MEM 341.800781 1684509346.5652
MEM 341.800781 1684509346.6653
MEM 341.800781 1684509346.7655
MEM 341.800781 1684509346.8656
MEM 341.800781 1684509346.9658
MEM 341.800781 1684509347.0659
MEM 341.800781 1684509347.1661
MEM 341.800781 1684509347.2662
MEM 341.800781 1684509347.3663
MEM 341.800781 1684509347.4665
MEM 341.800781 1684509347.5666
MEM 341.800781 1684509347.6667
MEM 341.800781 1684509347.7669
MEM 341.800781 1684509347.8670
MEM 341.800781 1684509347.9671
MEM 341.800781 1684509348.0672
MEM 341.800781 1684509348.1673
MEM 341.800781 1684509348.2674
MEM 341.800781 1684509348.3675
MEM 341.800781 1684509348.4677
MEM 341.800781 1684509348.5678
MEM 341.800781 1684509348.6680
MEM 341.800781 1684509348.7682
MEM 341.800781 1684509348.8683
MEM 341.800781 1684509348.9684
MEM 341.800781 1684509349.0686
MEM 341.800781 1684509349.1687
MEM 341.800781 1684509349.2689
MEM 341.800781 1684509349.3690
MEM 341.800781 1684509349.4694
MEM 343.980469 1684509349.5696
MEM 343.980469 1684509349.6697
MEM 343.980469 1684509349.7698
MEM 343.980469 1684509349.8699
MEM 343.980469 1684509349.9701
MEM 343.980469 1684509350.0702
MEM 343.980469 1684509350.1703
MEM 343.980469 1684509350.2704
MEM 343.980469 1684509350.3706
MEM 343.980469 1684509350.4707
MEM 343.980469 1684509350.5708
MEM 343.980469 1684509350.6710
MEM 343.980469 1684509350.7711
MEM 343.980469 1684509350.8712
MEM 343.980469 1684509350.9713
MEM 343.980469 1684509351.0715
MEM 345.980469 1684509351.1716
MEM 345.980469 1684509351.2720
MEM 345.980469 1684509351.3722
MEM 345.980469 1684509351.4723
MEM 345.980469 1684509351.5724
MEM 345.980469 1684509351.6726
MEM 345.980469 1684509351.7727
MEM 345.980469 1684509351.8728
MEM 345.980469 1684509351.9729
MEM 345.980469 1684509352.0732
MEM 345.980469 1684509352.1733
MEM 345.980469 1684509352.2735
MEM 345.980469 1684509352.3736
MEM 345.980469 1684509352.4737
MEM 347.980469 1684509352.5738
MEM 347.980469 1684509352.6740
MEM 347.980469 1684509352.7741
MEM 347.980469 1684509352.8743
MEM 347.980469 1684509352.9745
MEM 347.980469 1684509353.0747
MEM 347.980469 1684509353.1748
MEM 347.980469 1684509353.2749
MEM 347.980469 1684509353.3750
MEM 347.980469 1684509353.4752
MEM 347.980469 1684509353.5753
MEM 347.980469 1684509353.6754
MEM 347.980469 1684509353.7756
MEM 350.015625 1684509353.8757
MEM 350.015625 1684509353.9758
MEM 350.015625 1684509354.0759
MEM 350.015625 1684509354.1761
MEM 350.015625 1684509354.2762
MEM 350.015625 1684509354.3763
MEM 350.015625 1684509354.4765
MEM 350.015625 1684509354.5767
MEM 350.015625 1684509354.6768
MEM 350.015625 1684509354.7770
MEM 350.015625 1684509354.8771
MEM 350.015625 1684509354.9773
MEM 350.015625 1684509355.0774
MEM 352.015625 1684509355.1775
MEM 352.015625 1684509355.2777
MEM 352.015625 1684509355.3778
MEM 352.015625 1684509355.4779
MEM 352.015625 1684509355.5781
MEM 352.015625 1684509355.6782
MEM 352.015625 1684509355.7783
MEM 352.015625 1684509355.8784
MEM 352.015625 1684509355.9786
MEM 352.015625 1684509356.0788
MEM 352.015625 1684509356.1789
MEM 352.015625 1684509356.2791
MEM 354.015625 1684509356.3793
MEM 354.015625 1684509356.4795
MEM 354.015625 1684509356.5797
MEM 354.015625 1684509356.6798
MEM 354.015625 1684509356.7799
MEM 354.015625 1684509356.8801
MEM 354.015625 1684509356.9803
MEM 354.015625 1684509357.0805
MEM 354.015625 1684509357.1806
MEM 354.015625 1684509357.2808
MEM 354.015625 1684509357.3809
MEM 354.015625 1684509357.4813
MEM 354.015625 1684509357.5815
MEM 354.015625 1684509357.6816
MEM 356.015625 1684509357.7818
MEM 356.015625 1684509357.8819
MEM 356.015625 1684509357.9821
MEM 356.015625 1684509358.0823
MEM 356.015625 1684509358.1824
MEM 356.015625 1684509358.2825
MEM 356.015625 1684509358.3826
MEM 356.015625 1684509358.4829
MEM 356.015625 1684509358.5830
MEM 356.015625 1684509358.6832
MEM 356.015625 1684509358.7833
MEM 356.015625 1684509358.8834
MEM 358.015625 1684509358.9835
MEM 358.015625 1684509359.0836
MEM 358.015625 1684509359.1837
MEM 358.015625 1684509359.2839
MEM 358.015625 1684509359.3840
MEM 358.015625 1684509359.4841
MEM 358.015625 1684509359.5842
MEM 358.015625 1684509359.6844
MEM 358.015625 1684509359.7846
MEM 358.015625 1684509359.8847
MEM 358.015625 1684509359.9848
MEM 358.015625 1684509360.0850
MEM 360.015625 1684509360.1851
MEM 360.015625 1684509360.2852
MEM 360.015625 1684509360.3853
MEM 360.015625 1684509360.4855
MEM 360.015625 1684509360.5856
MEM 360.015625 1684509360.6857
MEM 360.015625 1684509360.7859
MEM 360.015625 1684509360.8861
MEM 360.015625 1684509360.9863
MEM 360.015625 1684509361.0865
MEM 360.015625 1684509361.1866
MEM 360.015625 1684509361.2868
MEM 362.015625 1684509361.3870
MEM 362.015625 1684509361.4871
MEM 362.015625 1684509361.5873
MEM 362.015625 1684509361.6874
MEM 362.015625 1684509361.7875
MEM 362.015625 1684509361.8876
MEM 362.015625 1684509361.9884
MEM 362.015625 1684509362.0886
MEM 362.015625 1684509362.1888
MEM 362.015625 1684509362.2889
MEM 362.015625 1684509362.3891
MEM 364.015625 1684509362.4893
MEM 364.015625 1684509362.5894
MEM 364.015625 1684509362.6895
MEM 364.015625 1684509362.7897
MEM 364.015625 1684509362.8899
MEM 364.015625 1684509362.9901
MEM 364.015625 1684509363.0905
MEM 364.015625 1684509363.1906
MEM 364.015625 1684509363.2908
MEM 364.015625 1684509363.3910
MEM 364.015625 1684509363.4911
MEM 364.015625 1684509363.5913
MEM 364.015625 1684509363.6914
MEM 364.015625 1684509363.7918
MEM 366.015625 1684509363.8919
MEM 366.015625 1684509363.9921
MEM 366.015625 1684509364.0922
MEM 366.015625 1684509364.1923
MEM 366.015625 1684509364.2924
MEM 366.015625 1684509364.3926
MEM 366.015625 1684509364.4927
MEM 366.015625 1684509364.5933
MEM 366.015625 1684509364.6935
MEM 366.015625 1684509364.7936
MEM 366.015625 1684509364.8937
MEM 366.015625 1684509364.9938
MEM 368.015625 1684509365.0940
MEM 368.015625 1684509365.1941
MEM 368.015625 1684509365.2942
MEM 368.015625 1684509365.3943
MEM 368.015625 1684509365.4945
MEM 368.015625 1684509365.5946
MEM 368.015625 1684509365.6947
MEM 368.015625 1684509365.7949
MEM 368.015625 1684509365.8950
MEM 368.015625 1684509365.9951
MEM 368.015625 1684509366.0953
MEM 368.015625 1684509366.1954
MEM 370.015625 1684509366.2955
MEM 370.015625 1684509366.3956
MEM 370.015625 1684509366.4958
MEM 370.015625 1684509366.5959
MEM 370.015625 1684509366.6960
MEM 370.015625 1684509366.7961
MEM 370.015625 1684509366.8962
MEM 370.015625 1684509366.9964
MEM 370.015625 1684509367.0966
MEM 370.015625 1684509367.1968
MEM 370.015625 1684509367.2969
MEM 370.015625 1684509367.3970
MEM 372.015625 1684509367.4972
MEM 372.015625 1684509367.5973
MEM 372.015625 1684509367.6974
MEM 372.015625 1684509367.7976
MEM 372.015625 1684509367.8977
MEM 372.015625 1684509367.9979
MEM 372.015625 1684509368.0981
MEM 372.015625 1684509368.1982
MEM 372.015625 1684509368.2984
MEM 372.015625 1684509368.3986
MEM 372.015625 1684509368.4987
MEM 374.015625 1684509368.5989
MEM 374.015625 1684509368.6990
MEM 374.015625 1684509368.7992
MEM 374.015625 1684509368.8993
MEM 374.015625 1684509368.9995
MEM 374.015625 1684509369.0996
MEM 374.015625 1684509369.1997
MEM 374.015625 1684509369.2998
MEM 374.015625 1684509369.4000
MEM 374.015625 1684509369.5001
MEM 374.015625 1684509369.6002
MEM 374.015625 1684509369.7004
MEM 376.015625 1684509369.8006
MEM 376.015625 1684509369.9008
MEM 376.015625 1684509370.0009
MEM 376.015625 1684509370.1010
MEM 376.015625 1684509370.2012
MEM 376.015625 1684509370.3014
MEM 376.015625 1684509370.4015
MEM 376.015625 1684509370.5017
MEM 376.015625 1684509370.6018
MEM 376.015625 1684509370.7019
MEM 376.015625 1684509370.8021
MEM 378.015625 1684509370.9022
MEM 378.015625 1684509371.0023
MEM 378.015625 1684509371.1025
MEM 378.015625 1684509371.2029
MEM 378.015625 1684509371.3030
MEM 378.015625 1684509371.4031
MEM 378.015625 1684509371.5033
MEM 378.015625 1684509371.6034
MEM 378.015625 1684509371.7035
MEM 378.015625 1684509371.8036
MEM 378.015625 1684509371.9038
MEM 380.015625 1684509372.0040
MEM 380.015625 1684509372.1041
MEM 380.015625 1684509372.2042
MEM 380.015625 1684509372.3044
MEM 380.015625 1684509372.4045
MEM 380.015625 1684509372.5046
MEM 380.015625 1684509372.6048
MEM 380.015625 1684509372.7049
MEM 380.015625 1684509372.8055
MEM 380.015625 1684509372.9059
MEM 380.015625 1684509373.0065
MEM 382.015625 1684509373.1066
MEM 382.015625 1684509373.2068
MEM 382.015625 1684509373.3069
MEM 382.015625 1684509373.4070
MEM 382.015625 1684509373.5074
MEM 382.015625 1684509373.6075
MEM 382.015625 1684509373.7077
